clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
7,651,0,0,0,0,1,0,0,0,0,0,0,1,-0.8149510011773031,-0.649523467915254,-0.6470955025556082,-0.8030525417275031,-0.7573558954798971,-0.8433231129092577
1,2761,0,0,1,0,0,0,0,1,0,0,0,0,0.0214548012301828,-2.00607417055298,-0.21306189825001146,0.36068708229435403,0.32480575908919634,0.08658420887388134
5,802,0,0,0,1,0,0,0,0,0,1,0,0,-1.0240524517791745,0.5713721644587024,0.22097170605558533,-1.2649949879041187,-1.2722553924119657,-1.2152860416225137
3,6794,0,0,1,0,0,0,0,1,0,0,0,0,0.43965770243392555,-0.9886611435746855,-0.6470955025556082,0.7337944426677739,0.6651630536714109,0.5729972694989077
4,1743,0,0,0,0,1,0,0,0,1,0,0,0,-0.5222089703346829,0.7070272347224722,-0.21306189825001146,-0.47436272425568066,-0.46063415148514586,-0.38552258526217403
3,2579,1,0,0,0,0,0,1,0,0,0,0,0,-0.6267596956356187,11.695087926088055,6.731475770639537,-0.4654792156753613,-0.48681548183762413,0.7875912668334782
2,9457,0,0,1,0,0,0,0,0,0,0,1,0,1.631535970864593,0.36788955906304066,-1.081129106861205,1.4977761805752532,1.5291469553031873,1.5744359237269034
7,988,0,0,1,0,0,0,0,0,1,0,0,0,-1.0240524517791745,0.09657941853549638,-0.6470955025556082,-1.1939269192615625,-1.202438511472024,-1.186673508644571
3,968,0,0,1,0,0,0,1,0,0,0,0,0,-0.8776814363578644,-0.17473072199204787,-1.5151627111668018,-0.9451886790126156,-0.9144438775947653,-0.9434669783320577
2,732,0,0,1,0,0,1,0,0,0,0,0,0,-1.0240524517791745,0.8426823049862467,-1.081129106861205,-1.2383444621631599,-1.2373469519419948,-1.1580609756666282
2,1452,0,0,0,0,1,1,0,0,0,0,0,0,-0.5849394055152445,1.3853025860413353,-0.6470955025556082,-0.5987318443801545,-0.5566323627775657,-0.4284413847290879
1,3189,0,0,1,0,0,0,1,0,0,0,0,0,0.10509538147093121,0.7070272347224722,-0.21306189825001146,0.2896190136517978,0.23753465791426903,0.3584032721643373
4,1634,0,0,0,0,1,0,1,0,0,0,0,0,-0.6058495505754316,1.7922677968326588,-1.081129106861205,-0.6253823701211124,-0.5828136931300433,-0.4141351182401168
2,11302,0,0,0,0,1,0,0,1,0,0,0,0,1.4851649554432826,0.23223448879927092,-1.081129106861205,1.3822905690310994,1.424421633893275,1.4456795253261612
1,6328,0,0,1,0,0,0,1,0,0,0,0,0,0.7951301684571068,-0.5816959327833666,-0.21306189825001146,1.0002997000773604,1.0055203482536255,0.9306539317231927
5,790,0,0,1,0,0,1,0,0,0,0,0,0,-1.0031423067189873,-0.03907565172827333,-1.081129106861205,-1.1939269192615625,-1.1500758507670683,-1.1723672421555993
4,3581,0,0,1,0,0,0,0,0,0,1,0,0,0.000544656169995638,0.3000620239311582,-0.6470955025556082,0.16524989352732478,0.18517199720931324,0.21534060727462348
6,708,0,0,1,0,0,0,0,0,0,1,0,0,-1.0031423067189873,-0.10690318686016059,-1.5151627111668018,-1.1672763935206036,-1.12389452041459,-1.1580609756666282
5,2138,0,0,1,0,0,0,0,1,0,0,0,0,-0.6058495505754316,-0.9886611435746855,-0.6470955025556082,-0.47436272425568066,-0.4431799312501601,-0.5571977831298306
3,596,0,0,0,0,1,0,0,0,1,0,0,0,-0.961322016598613,0.7748547698543594,-1.081129106861205,-1.1406258677796448,-1.0628047495921418,-1.029304577265886
1,4953,0,0,0,1,0,0,0,0,1,0,0,0,1.1296924894201015,-1.1243162138384553,1.5230725189723757,1.2223874145853484,1.1538812202510011,1.0307977971459914
3,972,0,0,1,0,0,1,0,0,0,0,0,0,-1.0031423067189873,-0.03907565172827333,-0.21306189825001146,-1.1939269192615625,-1.202438511472024,-1.200979775133542
3,9580,0,0,1,0,0,0,0,0,1,0,0,0,1.0878721992997271,-0.44604086251959213,-0.21306189825001146,1.240154431745987,1.1626083303684944,1.1452479290577624
3,670,0,0,1,0,0,1,0,0,0,0,0,0,-1.0449625968393617,-0.7851785381790236,0.22097170605558533,-1.2649949879041187,-1.2286198418245022,-1.315429907045313
2,644,0,0,1,0,0,1,0,0,0,0,0,0,-0.940411871538426,-0.10690318686016059,-0.21306189825001146,-1.0606742905567692,-1.0366234192396635,-1.0579171102438287
5,1300,0,0,1,0,0,0,1,0,0,0,0,0,-0.8567712912976773,-0.10690318686016059,-0.6470955025556082,-0.927421661851976,-0.8795354371247945,-0.914854445354115
0,3606,0,0,1,0,0,0,0,0,0,1,0,0,0.7323997332765454,0.16440695366738364,-1.081129106861205,0.9114646142741646,0.8309781459037724,0.9020413987452492
1,683,0,0,1,0,0,0,0,0,1,0,0,0,-0.8567712912976773,0.16440695366738364,-1.081129106861205,-0.927421661851976,-0.8795354371247945,-0.8862419123761721
2,5002,0,0,1,0,0,0,0,0,0,0,0,1,0.8369504585774812,0.23223448879927092,-1.081129106861205,0.955882157175762,0.9618847976661622,1.0021852641680493
2,803,0,0,0,0,1,1,0,0,0,0,0,0,-0.961322016598613,0.910509840118134,-0.21306189825001146,-1.1317423591993254,-1.1326216305320824,-1.043610843754857
2,3986,0,0,0,0,1,0,0,0,1,0,0,0,0.2514663968922414,0.5035446293268152,1.089038914666779,0.4051046251959523,0.4557124108515862,0.5014659370540512
3,6072,0,0,0,1,0,0,1,0,0,0,0,0,0.4814779925542999,0.5035446293268152,0.6550053103611821,0.609425322543301,0.6128003929664552,0.6874474014106782
4,6632,0,0,1,0,0,0,0,0,1,0,0,0,0.5023881376144871,-0.44604086251959213,-0.6470955025556082,0.7515614598284134,0.7087986042588742,0.6731411349217071
3,13771,0,0,1,0,0,0,0,1,0,0,0,0,1.4851649554432826,0.3000620239311582,-1.9491963154723986,1.4355916205130164,1.3720589731883184,1.4599857918151322
5,544,0,0,0,1,0,0,0,0,0,0,1,0,-1.0240524517791745,0.23223448879927092,0.22097170605558533,-1.2472279707434792,-1.1937114013545316,-1.200979775133542
4,5055,0,0,1,0,0,0,0,0,0,1,0,0,0.9205910388182298,0.8426823049862467,-1.081129106861205,0.9825326829167208,0.9357034673136839,1.088022863101877
2,18080,0,0,1,0,0,0,0,0,0,1,0,0,3.178886705318441,0.5713721644587024,-0.21306189825001146,2.4216610729284844,2.4280392974049336,2.5472620449769576
3,828,0,0,1,0,0,0,0,1,0,0,0,0,-1.0031423067189873,0.5035446293268152,-0.6470955025556082,-1.2028104278418819,-1.202438511472024,-1.1580609756666282
5,11979,0,0,0,1,0,0,0,0,0,1,0,0,1.5060751005034698,-0.37821332738770486,0.22097170605558533,1.5510772320571709,1.4593300743632456,1.4599857918151322
3,6838,0,0,0,1,0,0,1,0,0,0,0,0,0.5442084277348613,0.36788955906304066,0.22097170605558533,0.6982604083464958,0.6564359435539184,0.7303662008775926
4,10685,0,0,1,0,0,0,0,0,1,0,0,0,0.8578606036376684,-0.3103857922558224,-0.21306189825001146,0.9647656657560821,0.9880661280186405,0.9449601982121637
3,3312,0,1,0,0,0,0,0,0,1,0,0,0,0.08418523641074405,1.2496475157775655,0.6550053103611821,0.18301691068796422,0.13280933650435667,0.31548447269742286
1,10306,0,0,0,1,0,0,0,0,0,0,0,1,2.802504094235073,-2.277384311080524,0.22097170605558533,2.4749621244104003,2.4105850771699484,2.046542717862959
2,13365,0,0,0,1,0,0,0,1,0,0,0,0,1.9451881467674,-2.5486944516080685,1.9571061232779725,1.968602135332188,1.89568558023788,1.517210857771018
6,7214,0,1,0,0,0,0,1,0,0,0,0,0,0.209646106771867,1.1139924455137908,1.089038914666779,0.2896190136517978,0.32480575908919634,0.45854713758713667
7,787,0,0,1,0,0,0,0,1,0,0,0,0,-1.0867828869597358,0.09657941853549638,-0.6470955025556082,-1.3804805994482723,-1.3333451632344147,-1.3583487065122275
1,3822,0,1,0,0,0,0,0,0,0,1,0,0,0.5232982826746743,1.4531301211732224,-0.6470955025556082,0.6271923397039404,0.5517106221440061,0.7875912668334782
2,17784,0,0,0,0,1,0,0,0,0,0,1,0,2.9488751096563828,0.7748547698543594,0.6550053103611821,2.279524935643372,2.2709513152900653,2.4185056465762154
3,541,0,0,0,0,1,0,0,0,1,0,0,0,-1.0449625968393617,0.23223448879927092,-0.6470955025556082,-1.3005290222253967,-1.2548011721769807,-1.2582048410894275
7,11109,0,0,1,0,0,0,0,0,0,1,0,0,1.1296924894201015,-0.5816959327833666,-0.21306189825001146,1.204620397424709,1.2673336517784068,1.1595541955467337
2,1879,0,0,0,1,0,0,0,0,0,0,0,1,-0.16673650431150167,0.16440695366738364,0.22097170605558533,0.03199726482253162,0.0019026847419668126,0.043665409406966865
2,1343,0,0,1,0,0,0,0,0,0,1,0,0,-0.5012988252744958,0.09657941853549638,0.22097170605558533,-0.4121781641934445,-0.3820901604277118,-0.38552258526217403
4,2694,0,0,0,0,1,0,0,0,0,0,1,0,-0.041275633950378685,-0.5816959327833666,-1.081129106861205,0.18301691068796422,0.2113533275617915,0.12950300834079517
2,5410,0,0,0,1,0,0,0,1,0,0,0,0,0.4187475573737384,-0.7851785381790236,1.9571061232779725,0.6183088311236202,0.5778919524964844,0.5014659370540512
6,1179,0,0,0,1,0,0,0,0,1,0,0,0,-0.794040856117116,-1.6669364948935486,0.6550053103611821,-0.7408679816652661,-0.7137203448924339,-0.9005481788651433
3,6296,0,0,0,0,1,0,0,1,0,0,0,0,0.4187475573737384,0.9783373752500212,0.6550053103611821,0.547240762481064,0.490620851321557,0.6588348684327361
1,4349,0,0,0,0,1,0,0,0,0,1,0,0,0.6069388629154229,-0.5816959327833666,-0.21306189825001146,0.8048625113103302,0.8309781459037724,0.7446724673665638
2,1918,0,0,0,0,1,0,0,0,0,0,1,0,-0.20855679443187597,0.6391996995905898,-0.6470955025556082,-0.08348834672162209,-0.05045997596298975,0.015052876429024094
3,1061,0,0,0,1,0,0,0,0,1,0,0,0,-0.8149510011773031,-1.327798819234117,0.22097170605558533,-0.7941690331471838,-0.8184456663023462,-0.9434669783320577
5,815,0,0,1,0,0,0,1,0,0,0,0,0,-1.0658727418995486,0.09657941853549638,-0.6470955025556082,-1.3449465651269943,-1.3071638328819364,-1.315429907045313
1,523,0,0,0,0,1,0,0,0,1,0,0,0,-1.0240524517791745,1.0461649103819037,-1.5151627111668018,-1.2383444621631599,-1.2635282822944731,-1.1580609756666282
3,4503,0,0,0,0,1,0,0,0,1,0,0,0,0.209646106771867,-1.056488678706568,0.6550053103611821,0.4317551509369103,0.473166631086572,0.31548447269742286
2,4249,0,0,1,0,0,0,0,0,0,1,0,0,0.8578606036376684,0.7748547698543594,-0.21306189825001146,0.929231631434804,0.8746136964912357,1.0164915306570204
3,767,0,0,1,0,0,0,1,0,0,0,0,0,-0.940411871538426,-0.10690318686016059,-0.6470955025556082,-1.0784413077174086,-1.0453505293571559,-1.0722233767327998
2,552,0,0,1,0,0,0,0,0,0,1,0,0,-0.8985915814180516,-0.44604086251959213,-1.081129106861205,-0.9718392047535743,-0.9144438775947653,-0.9863857777989715
2,4092,0,0,0,1,0,0,1,0,0,0,0,0,0.209646106771867,0.6391996995905898,1.9571061232779725,0.4317551509369103,0.31607864897170307,0.4442408710981656
4,506,0,0,0,0,1,0,0,0,0,0,0,1,-1.0449625968393617,1.1818199806456782,0.22097170605558533,-1.3005290222253967,-1.3071638328819364,-1.200979775133542
6,640,0,0,0,1,0,0,1,0,0,0,0,0,-1.1913336122606717,-0.649523467915254,-0.6470955025556082,-1.5492672624743429,-1.5689771364067173,-1.6158615033137118
5,3011,0,0,1,0,0,0,1,0,0,0,0,0,-0.3967480999735602,0.16440695366738364,-1.5151627111668018,-0.270042026908332,-0.23372928843033616,-0.22815365388348913
5,956,0,0,1,0,0,0,0,1,0,0,0,0,-0.940411871538426,0.23223448879927092,-0.6470955025556082,-1.0429072733961307,-1.0628047495921418,-1.029304577265886
5,598,0,0,0,0,1,0,0,0,1,0,0,0,-1.0449625968393617,-0.9208336084427982,0.6550053103611821,-1.2472279707434792,-1.2111656215895172,-1.315429907045313
3,3217,0,0,0,0,1,0,1,0,0,0,0,0,-0.18764664937168882,-0.7173510030471364,0.22097170605558533,-0.003536769498745714,0.0629924555644151,-0.05647845601583251
1,855,0,0,0,1,0,0,1,0,0,0,0,0,-0.8358611462374902,-0.24255825712393514,0.6550053103611821,-0.8741206103700593,-0.9057167674772728,-0.914854445354115
5,612,0,0,1,0,0,0,0,1,0,0,0,0,-1.0867828869597358,-0.10690318686016059,-1.081129106861205,-1.3449465651269943,-1.2897096126469514,-1.3297361735342847
6,544,0,0,0,0,1,1,0,0,0,0,0,0,-1.107693032019923,-0.5138683976514794,1.5230725189723757,-1.4160146337695505,-1.3857078239393705,-1.4441863054460558
2,4106,0,0,0,1,0,0,1,0,0,0,0,0,0.209646106771867,-0.44604086251959213,0.22097170605558533,0.4317551509369103,0.4557124108515862,0.38701580514228007
3,1635,0,1,0,0,0,1,0,0,0,0,0,0,-0.6267596956356187,1.1139924455137908,-0.6470955025556082,-0.6076153529604738,-0.5566323627775657,-0.45705391770703063
6,687,0,0,1,0,0,0,0,0,0,1,0,0,-1.0240524517791745,-0.10690318686016059,-1.081129106861205,-1.211693936422201,-1.1675300710020533,-1.200979775133542
2,4916,0,0,0,0,1,0,0,0,1,0,0,0,0.43965770243392555,0.5713721644587024,0.6550053103611821,0.5738912882220228,0.490620851321557,0.6159160689658222
4,17515,0,0,0,1,0,1,0,0,0,0,0,0,1.4851649554432826,0.7748547698543594,-1.5151627111668018,1.3822905690310994,1.2935149821308842,1.4599857918151322
4,1270,0,0,0,1,0,0,0,0,0,1,0,0,-0.6685799857559931,-0.7173510030471364,1.5230725189723757,-0.6164988615407931,-0.6351763538349998,-0.7002604480195445
6,1715,0,0,1,0,0,0,0,0,0,0,1,0,-0.4176582450337474,0.16440695366738364,-0.6470955025556082,-0.3055760612296102,-0.26863772890030696,-0.271072453350403
3,1450,0,0,0,0,1,0,0,0,1,0,0,0,-0.5640292604550573,0.5035446293268152,-0.6470955025556082,-0.5098967585769587,-0.48681548183762413,-0.4427476512180596
3,1680,0,0,0,0,1,0,0,1,0,0,0,0,-0.5849394055152445,-1.1921437489703424,1.740089321125174,-0.483246232836,-0.4431799312501601,-0.5858103161077735
2,4964,0,0,1,0,0,0,0,0,0,1,0,0,0.5860287178552357,0.7070272347224722,-0.21306189825001146,0.7249109340874547,0.6738901637889034,0.8018975333224493
1,7519,0,1,0,0,0,1,0,0,0,0,0,0,1.4851649554432826,-0.03907565172827333,3.259206936194763,1.462242146253975,1.3720589731883184,1.417066992348219
3,2335,0,0,0,0,1,0,0,0,1,0,0,0,-0.18764664937168882,0.36788955906304066,2.3911397275835693,-0.030187295239704502,-0.08536841643296053,-0.013559656548918674
1,3884,0,1,0,0,0,0,0,0,0,1,0,0,0.4605678474941127,1.3174750509094528,0.22097170605558533,0.48505620241882785,0.4382581906166012,0.644528601943765
6,8281,0,0,0,1,0,0,0,0,1,0,0,0,0.941501183878417,-2.413039381344294,1.5230725189723757,1.213503906005028,1.1451541101335085,0.8305100663003927
3,6295,0,0,1,0,0,0,0,0,1,0,0,0,0.43965770243392555,0.16440695366738364,-0.21306189825001146,0.5916583053826623,0.6128003929664552,0.6302223354547933
2,2730,0,0,0,0,1,0,1,0,0,0,0,0,-0.20855679443187597,0.23223448879927092,1.089038914666779,-0.10125536388226075,-0.06791419619797476,-0.05647845601583251
3,1679,0,0,1,0,0,1,0,0,0,0,0,0,-0.5849394055152445,0.16440695366738364,-0.6470955025556082,-0.5010132499966394,-0.47808837172013086,-0.47136018419600234
2,17357,0,0,0,0,1,0,0,0,0,0,1,0,2.5515823535128273,-0.9208336084427982,0.22097170605558533,2.1906898498401755,2.1138633331751975,2.0036239183960456
5,625,0,0,0,0,1,0,0,0,0,1,0,0,-1.0240524517791745,0.43571709419492793,0.22097170605558533,-1.2916455136450766,-1.2460740620594881,-1.2295923081114848
3,7171,0,0,1,0,0,0,0,0,1,0,0,0,0.7114895882163582,-0.17473072199204787,-0.21306189825001146,0.8759305799528865,0.8222510357862791,0.8305100663003927
2,589,0,1,0,0,0,1,0,0,0,0,0,0,-1.0031423067189873,1.2496475157775655,-0.6470955025556082,-1.2383444621631599,-1.1937114013545316,-1.1008359097107425
3,13160,0,1,0,0,0,0,0,1,0,0,0,0,1.4642548103830957,-2.14172924081675,2.825173331889166,1.5866112663784482,1.502965624950709,1.2167792615026192
4,1780,0,0,1,0,0,0,0,0,0,1,0,0,-0.6058495505754316,-0.37821332738770486,-1.081129106861205,-0.5010132499966394,-0.47808837172013086,-0.5285852501518878
3,789,0,0,1,0,0,0,0,1,0,0,0,0,-0.8776814363578644,0.23223448879927092,-1.6019694320279223,-0.9540721875929349,-0.9318980978297511,-0.914854445354115
2,10145,0,0,0,0,1,0,0,0,0,1,0,0,1.5060751005034698,0.5035446293268152,0.22097170605558533,1.3734070604507802,1.3982403035407966,1.4742920583041046
0,2080,0,0,0,0,1,0,0,0,1,0,0,0,0.5442084277348613,-0.7173510030471364,2.3911397275835693,0.7604449684087328,0.7175257143763667,0.644528601943765
3,12840,0,0,1,0,0,0,0,0,1,0,0,0,1.5060751005034698,-0.44604086251959213,-0.21306189825001146,1.4711256548342944,1.4942385148332165,1.417066992348219
4,8089,0,0,0,0,1,0,0,1,0,0,0,0,0.4814779925542999,0.7070272347224722,-1.4717593507362414,0.5827747968023421,0.6477088334364259,0.7303662008775926
2,1389,0,0,0,0,1,0,0,0,1,0,0,0,-0.5431191153948701,0.9783373752500212,-0.6470955025556082,-0.483246232836,-0.5042697020726091,-0.38552258526217403
4,5886,0,0,0,1,0,0,0,0,0,1,0,0,0.5232982826746743,-1.1243162138384553,-0.21306189825001146,0.7870954941496915,0.743707044728845,0.6159160689658222
3,1607,0,1,0,0,0,0,1,0,0,0,0,0,-0.5640292604550573,1.5209576563051097,-1.081129106861205,-0.5543143014785562,-0.5217239223075949,-0.37121631877320294
3,564,0,0,0,0,1,0,0,0,1,0,0,0,-1.0031423067189873,-0.5816959327833666,0.22097170605558533,-1.1672763935206036,-1.12389452041459,-1.200979775133542
3,645,0,0,1,0,0,0,0,1,0,0,0,0,-1.0031423067189873,0.43571709419492793,-0.6470955025556082,-1.2294609535828405,-1.1937114013545316,-1.1723672421555993
4,7602,0,0,0,1,0,0,0,1,0,0,0,0,0.43965770243392555,0.5035446293268152,0.22097170605558533,0.609425322543301,0.5517106221440061,0.6588348684327361
7,871,0,0,1,0,0,0,0,0,1,0,0,0,-1.0240524517791745,-0.03907565172827333,-1.081129106861205,-1.211693936422201,-1.1762571811195466,-1.200979775133542
1,3368,0,0,0,0,1,0,0,1,0,0,0,0,0.209646106771867,0.5713721644587024,-0.6470955025556082,0.3518035737140347,0.37716841979415217,0.4442408710981656
2,6942,0,0,0,0,1,0,0,0,0,0,0,1,1.4851649554432826,0.7748547698543594,0.6550053103611821,1.3467565347098214,1.3546047529533334,1.4742920583041046
1,6225,0,0,1,0,0,0,0,0,0,1,0,0,1.06696205423954,0.36788955906304066,-0.6470955025556082,1.1246688202018333,1.075337229193567,1.1595541955467337
1,6140,0,1,0,0,0,1,0,0,0,0,0,0,1.0251417641191656,-2.6165219867399556,0.6550053103611821,1.3201060089688625,1.2586065416609136,0.9020413987452492
2,2737,0,0,1,0,0,0,0,1,0,0,0,0,-0.16673650431150167,-0.03907565172827333,-1.5151627111668018,0.03199726482253162,0.0542653454469226,0.043665409406966865
3,5884,0,0,1,0,0,0,0,0,0,0,1,0,0.8369504585774812,0.5035446293268152,-0.6470955025556082,0.8226295284709696,0.8746136964912357,0.9306539317231927
4,11246,0,0,0,1,0,0,0,0,0,0,1,0,1.9033678566470256,-0.7851785381790236,-0.21306189825001146,1.8531165237880345,1.738597598123012,1.6745797891497034
2,1406,0,0,0,0,1,0,1,0,0,0,0,0,-0.5222089703346829,0.8426823049862467,0.6550053103611821,-0.42994518135408316,-0.4955425919551167,-0.37121631877320294
4,2630,0,0,0,0,1,0,0,0,1,0,0,0,-0.18764664937168882,1.5209576563051097,-0.6470955025556082,-0.07460483814130196,-0.05918708608048225,0.1151967418518241
5,2553,0,0,1,0,0,0,1,0,0,0,0,0,-0.4385683900939345,-1.056488678706568,-0.6470955025556082,-0.24339150116737324,-0.1988208479603654,-0.3426037857952602
1,1435,0,0,1,0,0,0,0,0,0,1,0,0,-0.6058495505754316,0.16440695366738364,-1.081129106861205,-0.5454307928982369,-0.5217239223075949,-0.5142789836629161
3,8969,0,0,0,0,1,1,0,0,0,0,0,0,0.8578606036376684,0.5713721644587024,0.6550053103611821,0.8759305799528865,0.9182492470786989,0.9878789976790783
1,16231,0,1,0,0,0,0,0,1,0,0,0,0,2.5306722084526396,1.5887851914369922,-0.21306189825001146,1.8531165237880345,1.7822331487104752,2.089461517329873
3,746,0,0,0,1,0,0,0,1,0,0,0,0,-0.8985915814180516,-0.37821332738770486,0.22097170605558533,-0.9807227133338937,-0.9144438775947653,-0.9863857777989715
1,2190,0,1,0,0,0,0,0,1,0,0,0,0,-0.12491621419112733,-1.6669364948935486,1.5230725189723757,0.12083235062572732,0.20262621744429823,-0.04217218952686144
1,7815,0,1,0,0,0,0,0,0,0,0,1,0,1.4851649554432826,1.2496475157775655,1.089038914666779,1.3289895175491826,1.3371505327183475,1.53151712425999
2,4498,0,0,0,0,1,0,0,1,0,0,0,0,0.209646106771867,-1.802591565157318,0.6550053103611821,0.5028232195794665,0.5342564019090202,0.2868719397194807
3,5443,0,0,1,0,0,0,0,0,0,0,0,1,0.9205910388182298,0.36788955906304066,-0.6470955025556082,0.9825326829167208,1.0229745684886113,1.0594103301239348
6,814,0,0,1,0,0,0,0,0,1,0,0,0,-1.0031423067189873,-0.37821332738770486,-0.6470955025556082,-1.1672763935206036,-1.1326216305320824,-1.186673508644571
5,761,0,0,1,0,0,0,0,1,0,0,0,0,-0.9822321616588001,0.028751883403609117,-1.5151627111668018,-1.1228588506190063,-1.0802589698271268,-1.1008359097107425
4,744,0,0,1,0,0,0,0,1,0,0,0,0,-1.0240524517791745,0.43571709419492793,-1.081129106861205,-1.211693936422201,-1.2111656215895172,-1.1723672421555993
4,16779,0,0,0,1,0,0,1,0,0,0,0,0,1.5060751005034698,-1.2599712841022297,1.089038914666779,1.5421937234768506,1.44187585412826,1.302616860436448
1,12931,0,0,0,1,0,0,0,0,0,1,0,0,2.6352229337535755,0.5713721644587024,0.22097170605558533,2.066320729715703,2.0004109016477916,2.1466865832857587
1,4391,0,0,1,0,0,0,0,0,1,0,0,0,0.4814779925542999,-0.03907565172827333,-1.081129106861205,0.6627263740252185,0.6826172739063959,0.6731411349217071
1,14735,0,0,0,0,1,0,0,0,0,0,1,0,2.8861446744758217,-0.24255825712393514,0.8720221125139805,2.288408444223691,2.297132645642543,2.2611367151975297
1,2898,0,1,0,0,0,0,0,0,0,1,0,0,0.37692726725336406,-2.6165219867399556,-0.6470955025556082,0.6893768997661764,0.6389817233189327,0.31548447269742286
2,2756,0,0,0,1,0,0,1,0,0,0,0,0,-0.18764664937168882,-0.8530060733109109,-1.081129106861205,0.04976428198317107,0.0019026847419668126,-0.07078472250480358
3,2962,0,0,1,0,0,0,1,0,0,0,0,0,-0.16673650431150167,0.16440695366738364,-0.6470955025556082,-0.003536769498745714,0.019356904976951816,0.029359142917995795
1,13373,0,0,1,0,0,0,0,1,0,0,0,0,2.6561330788137623,-0.8530060733109109,-0.21306189825001146,2.2617579184827314,2.157498883762661,2.0751552508409024
3,357,0,1,0,0,0,0,1,0,0,0,0,0,-1.1913336122606717,0.028751883403609117,2.3911397275835693,-1.646985856857858,-1.6126126869941806,-1.6301677698026835
